datetime,fairPrice,spread,bidPrice,askPrice,bidVol,askVol,lastTradedPrice,lastTradedVol
2018-01-10 13:37:00,228.55,4.82,223.73,233.36,33,85,233.36,3
2018-01-10 13:38:00,228.81,5.06,223.75,233.88,81,458,223.75,6
2018-01-10 13:39:00,228.87,5.07,223.80,233.94,443,91,233.94,7
2018-01-10 13:40:00,228.80,3.81,224.99,232.61,35,323,232.61,24
2018-01-10 13:41:00,229.12,4.81,224.30,233.93,274,161,224.30,25
2018-01-10 13:42:00,229.05,4.30,224.75,233.36,173,30,233.36,1
2018-01-10 13:43:00,228.88,4.55,224.33,233.44,169,474,233.44,4
2018-01-10 13:44:00,229.10,5.80,223.30,234.90,433,303,223.30,14
2018-01-10 13:45:00,228.88,4.80,224.08,233.69,21,112,233.69,6
2018-01-10 13:46:00,228.81,5.05,223.76,233.86,291,413,233.86,19
2018-01-10 13:47:00,228.94,4.79,224.14,233.73,329,227,224.14,5
2018-01-10 13:48:00,228.72,4.55,224.18,233.27,340,26,233.27,2
2018-01-10 13:49:00,228.65,3.05,225.60,231.70,302,220,225.60,5
2018-01-10 13:50:00,228.43,3.32,225.11,231.75,354,119,231.75,12
2018-01-10 13:51:00,228.67,5.33,223.35,234.00,347,160,234.00,74
2018-01-10 13:52:00,229.03,3.32,225.71,232.36,353,243,225.71,72
2018-01-10 13:53:00,228.99,2.79,226.20,231.77,281,442,231.77,59
2018-01-10 13:54:00,229.13,3.25,225.88,232.38,103,61,225.88,48
2018-01-10 13:55:00,229.01,2.73,226.28,231.74,64,431,226.28,7
2018-01-10 13:56:00,229.30,5.72,223.58,235.02,88,23,223.58,7
2018-01-10 13:57:00,229.30,3.72,225.58,233.03,361,376,225.58,13
2018-01-10 13:58:00,229.29,2.72,226.57,232.01,336,60,226.57,106
2018-01-10 13:59:00,228.80,4.98,223.82,233.77,463,251,233.77,21
2018-01-10 14:00:00,228.61,5.41,223.20,234.03,56,480,234.03,31
2018-01-10 14:01:00,228.82,4.42,224.40,233.24,239,277,224.40,12
2018-01-10 14:02:00,228.94,5.66,223.28,234.60,252,199,223.28,12
2018-01-10 14:03:00,229.12,4.16,224.97,233.28,189,398,224.97,17
2018-01-10 14:04:00,229.33,4.66,224.67,233.99,329,371,224.67,25
2018-01-10 14:05:00,229.48,5.66,223.82,235.15,374,436,235.15,40
2018-01-10 14:06:00,229.41,4.42,224.99,233.83,33,340,233.83,11
2018-01-10 14:07:00,229.04,4.17,224.87,233.22,57,294,224.87,5
2018-01-10 14:08:00,229.28,4.18,225.10,233.46,486,224,225.10,39
2018-01-10 14:09:00,228.92,3.18,225.73,232.10,222,303,225.73,5
2018-01-10 14:10:00,228.91,4.42,224.49,233.34,180,78,233.34,8
2018-01-10 14:11:00,228.96,3.68,225.28,232.64,375,169,232.64,2
2018-01-10 14:12:00,229.24,2.93,226.32,232.17,69,428,232.17,38
2018-01-10 14:13:00,229.22,4.93,224.29,234.15,456,335,224.29,20
2018-01-10 14:14:00,229.36,5.43,223.94,234.79,80,42,234.79,3
2018-01-10 14:15:00,229.27,3.93,225.34,233.19,83,293,225.34,4
2018-01-10 14:16:00,229.34,2.93,226.41,232.27,336,364,232.27,17
2018-01-10 14:17:00,229.52,4.69,224.83,234.20,323,330,224.83,107
2018-01-10 14:18:00,228.99,3.44,225.55,232.43,372,184,225.55,18
2018-01-10 14:19:00,228.85,4.90,223.95,233.76,459,202,233.76,88
2018-01-10 14:20:00,228.68,4.90,223.77,233.58,414,441,223.77,134
2018-01-10 14:21:00,228.77,3.92,224.85,232.69,67,414,232.69,39
2018-01-10 14:22:00,228.91,5.37,223.55,234.28,21,164,234.28,29
2018-01-10 14:23:00,229.18,5.35,223.82,234.53,45,443,234.53,211
2018-01-10 14:24:00,229.53,2.58,226.94,232.11,188,155,226.94,61
2018-01-10 14:25:00,229.22,5.49,223.73,234.71,282,177,223.73,95
2018-01-10 14:26:00,229.10,4.22,224.88,233.32,279,138,233.32,56
2018-01-10 14:27:00,229.16,4.18,224.97,233.34,491,206,224.97,138
2018-01-10 14:28:00,229.27,4.91,224.37,234.18,303,142,234.18,74
2018-01-10 14:29:00,229.64,3.11,226.53,232.75,39,393,226.53,13
2018-01-10 14:30:00,229.29,3.32,225.97,232.61,325,458,225.97,19
2018-01-10 14:31:00,229.64,4.82,224.83,234.46,392,477,224.83,45
2018-01-10 14:32:00,229.88,4.33,225.55,234.21,99,130,234.21,11
2018-01-10 14:33:00,230.01,2.34,227.67,232.35,145,122,227.67,48
2018-01-10 14:34:00,229.94,3.59,226.36,233.53,423,300,233.53,11
2018-01-10 14:35:00,229.83,5.05,224.78,234.88,12,425,224.78,1
2018-01-10 14:36:00,229.90,3.30,226.60,233.20,180,299,233.20,14
2018-01-10 14:37:00,229.89,3.31,226.58,233.21,488,338,226.58,14
2018-01-10 14:38:00,230.20,3.31,226.89,233.51,459,104,226.89,36
2018-01-10 14:39:00,230.16,4.56,225.60,234.73,233,99,225.60,13
2018-01-10 14:40:00,230.32,3.56,226.76,233.87,320,206,233.87,6
2018-01-10 14:41:00,230.35,4.79,225.56,235.15,448,480,235.15,51
2018-01-10 14:42:00,230.51,3.05,227.46,233.56,292,90,227.46,20
2018-01-10 14:43:00,230.87,5.08,225.80,235.95,142,262,235.95,15
2018-01-10 14:44:00,231.03,5.34,225.69,236.37,474,433,236.37,47
2018-01-10 14:45:00,230.81,2.60,228.21,233.42,303,201,228.21,15
2018-01-10 14:46:00,230.50,3.13,227.37,233.63,309,124,233.63,3
2018-01-10 14:47:00,230.27,3.12,227.15,233.40,68,489,233.40,5
2018-01-10 14:48:00,230.23,2.39,227.85,232.62,13,164,227.85,1
2018-01-10 14:49:00,230.05,5.14,224.91,235.18,280,172,224.91,28
2018-01-10 14:50:00,229.75,2.43,227.32,232.18,248,311,232.18,16
2018-01-10 14:51:00,229.53,5.17,224.36,234.69,496,215,234.69,2
2018-01-10 14:52:00,229.84,2.92,226.92,232.76,168,299,232.76,12
2018-01-10 14:53:00,229.50,5.18,224.31,234.68,70,66,224.31,5
2018-01-10 14:54:00,229.82,2.68,227.14,232.51,315,443,232.51,21
2018-01-10 14:55:00,230.06,3.68,226.38,233.73,461,63,226.38,22
2018-01-10 14:56:00,230.18,3.43,226.75,233.61,398,21,233.61,2
2018-01-10 14:57:00,230.45,3.43,227.02,233.88,18,40,233.88,1
2018-01-10 14:58:00,230.50,2.69,227.82,233.19,220,453,227.82,15
2018-01-10 14:59:00,230.55,2.68,227.87,233.23,407,440,233.23,46
2018-01-10 15:00:00,230.76,2.94,227.82,233.70,379,93,233.70,6
2018-01-10 15:01:00,230.64,3.68,226.96,234.32,188,89,234.32,1
2018-01-10 15:02:00,230.54,2.69,227.86,233.23,12,239,233.23,16
2018-01-10 15:03:00,230.67,3.68,226.99,234.35,237,443,234.35,37
2018-01-10 15:04:00,230.83,3.93,226.90,234.76,403,229,234.76,3
2018-01-10 15:05:00,230.82,3.92,226.90,234.74,74,483,234.74,21
2018-01-10 15:06:00,231.11,4.19,226.92,235.30,198,279,235.30,30
2018-01-10 15:07:00,231.24,2.93,228.31,234.18,474,25,234.18,1
2018-01-10 15:08:00,231.00,4.17,226.83,235.18,34,342,226.83,1
2018-01-10 15:09:00,230.86,2.97,227.89,233.83,288,373,227.89,3
2018-01-10 15:10:00,230.73,2.72,228.01,233.45,471,203,228.01,61
2018-01-10 15:11:00,230.46,5.26,225.20,235.72,390,494,225.20,114
2018-01-10 15:12:00,230.58,5.04,225.54,235.62,328,423,225.54,19
2018-01-10 15:13:00,230.87,2.77,228.11,233.64,147,494,233.64,2
2018-01-10 15:14:00,230.79,2.54,228.25,233.33,493,264,228.25,12
2018-01-10 15:15:00,230.92,4.39,226.53,235.31,253,241,235.31,2
2018-01-10 15:16:00,231.08,4.92,226.16,236.00,185,37,236.00,2
2018-01-10 15:17:00,230.92,5.22,225.70,236.13,152,226,236.13,11
2018-01-10 15:18:00,231.16,3.74,227.43,234.90,78,272,234.90,8
2018-01-10 15:19:00,231.31,5.29,226.02,236.60,299,287,226.02,26
2018-01-10 15:20:00,231.02,4.82,226.20,235.84,216,152,226.20,2
2018-01-10 15:21:00,230.84,5.57,225.27,236.41,286,467,225.27,14
2018-01-10 15:22:00,230.61,3.07,227.55,233.68,171,496,227.55,2
2018-01-10 15:23:00,230.73,4.58,226.15,235.31,405,17,235.31,1
2018-01-10 15:24:00,230.96,5.59,225.37,236.55,237,108,225.37,21
2018-01-10 15:25:00,230.97,3.12,227.85,234.08,53,389,227.85,1
2018-01-10 15:26:00,230.75,4.36,226.39,235.10,318,240,226.39,8
2018-01-10 15:27:00,230.76,3.86,226.91,234.62,399,195,226.91,30
2018-01-10 15:28:00,230.63,4.86,225.77,235.49,57,141,235.49,14
2018-01-10 15:29:00,230.54,5.10,225.44,235.64,41,192,235.64,17
2018-01-10 15:30:00,230.66,4.60,226.06,235.27,418,115,226.06,23
2018-01-11 09:30:00,230.39,2.85,227.54,233.24,161,385,233.24,12
2018-01-11 09:31:00,230.15,4.34,225.81,234.49,441,471,225.81,38
2018-01-11 09:32:00,229.95,3.86,226.09,233.80,343,110,226.09,13
2018-01-11 09:33:00,229.77,5.60,224.17,235.38,438,172,235.38,12
2018-01-11 09:34:00,229.98,4.86,225.12,234.83,267,388,225.12,141
2018-01-11 09:35:00,230.01,3.87,226.14,233.88,159,235,226.14,3
2018-01-11 09:36:00,229.66,5.56,224.10,235.22,318,117,235.22,11
2018-01-11 09:37:00,229.31,2.81,226.50,232.12,74,282,226.50,7
2018-01-11 09:38:00,228.94,3.05,225.88,231.99,452,145,231.99,25
2018-01-11 09:39:00,228.68,4.05,224.62,232.73,131,155,232.73,53
2018-01-11 09:40:00,228.45,4.81,223.65,233.26,124,20,223.65,15
2018-01-11 09:41:00,228.78,4.04,224.74,232.82,418,15,232.82,6
2018-01-11 09:42:00,229.09,3.27,225.82,232.35,317,453,232.35,133
2018-01-11 09:43:00,228.89,5.52,223.37,234.41,27,140,223.37,14
2018-01-11 09:44:00,228.40,4.22,224.18,232.62,120,181,232.62,8
2018-01-11 09:45:00,228.29,3.71,224.57,232.00,191,271,224.57,73
2018-01-11 09:46:00,227.92,4.21,223.71,232.14,320,176,223.71,129
2018-01-11 09:47:00,228.06,5.68,222.38,233.74,25,236,233.74,124
2018-01-11 09:48:00,228.43,2.63,225.80,231.05,474,349,225.80,166
2018-01-11 09:49:00,228.62,3.06,225.56,231.68,398,247,231.68,100
2018-01-11 09:50:00,229.03,3.25,225.78,232.27,44,82,232.27,8
2018-01-11 09:51:00,229.16,5.46,223.70,234.62,165,93,234.62,44
2018-01-11 09:52:00,229.11,4.20,224.91,233.31,190,312,233.31,8
2018-01-11 09:53:00,229.42,4.44,224.98,233.85,336,463,233.85,108
2018-01-11 09:54:00,229.37,2.69,226.68,232.07,163,155,232.07,73
2018-01-11 09:55:00,229.71,3.15,226.56,232.86,191,152,226.56,33
2018-01-11 09:56:00,229.84,3.11,226.73,232.96,332,284,232.96,95
2018-01-11 09:57:00,230.21,2.86,227.35,233.06,418,95,227.35,159
2018-01-11 09:58:00,230.28,2.31,227.96,232.59,401,370,232.59,137
2018-01-11 09:59:00,230.17,4.24,225.94,234.41,421,459,225.94,130
2018-01-11 10:00:00,230.29,4.17,226.12,234.47,97,72,226.12,7
2018-01-11 10:01:00,230.49,3.40,227.09,233.89,404,94,227.09,48
2018-01-11 10:02:00,230.86,2.42,228.44,233.29,135,364,228.44,74
2018-01-11 10:03:00,230.58,2.14,228.43,232.72,406,50,228.43,20
2018-01-11 10:04:00,230.79,3.35,227.44,234.14,81,94,227.44,8
2018-01-11 10:05:00,230.42,3.33,227.09,233.75,399,93,227.09,146
2018-01-11 10:06:00,230.58,3.31,227.26,233.89,78,392,227.26,10
2018-01-11 10:07:00,230.43,4.75,225.68,235.18,81,445,235.18,97
2018-01-11 10:08:00,230.65,2.51,228.14,233.15,185,90,233.15,8
2018-01-11 10:09:00,230.95,2.47,228.49,233.42,309,318,233.42,159
2018-01-11 10:10:00,231.14,2.71,228.43,233.85,164,227,233.85,11
2018-01-11 10:11:00,230.84,3.39,227.45,234.23,418,220,227.45,112
2018-01-11 10:12:00,231.02,4.62,226.39,235.64,336,332,226.39,72
2018-01-11 10:13:00,231.25,2.81,228.44,234.06,472,205,234.06,23
2018-01-11 10:14:00,231.47,2.04,229.43,233.51,168,103,233.51,36
2018-01-11 10:15:00,231.55,4.81,226.75,236.36,197,163,226.75,38
2018-01-11 10:16:00,231.50,2.78,228.72,234.28,89,432,228.72,38
2018-01-11 10:17:00,231.63,4.25,227.38,235.88,380,267,235.88,12
2018-01-11 10:18:00,231.50,3.49,228.01,235.00,384,120,228.01,108
2018-01-11 10:19:00,231.52,2.02,229.50,233.54,357,332,233.54,7
2018-01-11 10:20:00,231.48,2.49,228.99,233.98,117,301,233.98,99
2018-01-11 10:21:00,231.27,2.26,229.01,233.53,403,137,229.01,30
2018-01-11 10:22:00,231.59,4.46,227.13,236.05,311,494,227.13,130
2018-01-11 10:23:00,231.60,4.69,226.92,236.29,56,412,226.92,28
2018-01-11 10:24:00,231.87,3.15,228.73,235.02,428,89,228.73,95
2018-01-11 10:25:00,231.95,4.63,227.32,236.58,253,80,236.58,16
2018-01-11 10:26:00,231.78,2.65,229.13,234.42,277,295,229.13,42
2018-01-11 10:27:00,231.63,3.89,227.75,235.52,63,181,227.75,21
2018-01-11 10:28:00,231.79,4.38,227.41,236.17,45,461,236.17,50
2018-01-11 10:29:00,231.95,4.36,227.58,236.31,330,114,227.58,10
2018-01-11 10:30:00,232.28,4.59,227.69,236.88,277,250,227.69,7
2018-01-11 10:31:00,231.91,4.63,227.28,236.53,295,401,227.28,11
2018-01-11 10:32:00,231.89,3.16,228.73,235.05,82,281,228.73,5
2018-01-11 10:33:00,232.19,3.67,228.51,235.86,413,355,228.51,40
2018-01-11 10:34:00,232.23,2.21,230.02,234.44,200,129,234.44,3
2018-01-11 10:35:00,232.45,1.99,230.46,234.43,38,230,234.43,6
2018-01-11 10:36:00,232.29,4.74,227.55,237.03,13,186,227.55,1
2018-01-11 10:37:00,232.09,3.01,229.08,235.11,427,121,229.08,42
2018-01-11 10:38:00,231.96,4.06,227.90,236.02,447,397,227.90,21
2018-01-11 10:39:00,231.68,4.12,227.57,235.80,95,150,235.80,11
2018-01-11 10:40:00,232.05,2.19,229.86,234.24,75,82,234.24,6
2018-01-11 10:41:00,232.05,2.22,229.84,234.27,88,279,234.27,22
2018-01-11 10:42:00,232.01,3.97,228.04,235.98,415,147,228.04,45
2018-01-11 10:43:00,232.32,4.74,227.59,237.06,176,337,237.06,16
2018-01-11 10:44:00,232.23,3.72,228.51,235.95,482,405,228.51,29
2018-01-11 10:45:00,232.39,2.00,230.39,234.40,247,37,230.39,17
2018-01-11 10:46:00,232.13,3.55,228.58,235.69,252,69,228.58,11
2018-01-11 10:47:00,231.82,3.56,228.26,235.38,415,378,228.26,17
2018-01-11 10:48:00,232.02,2.59,229.44,234.61,463,137,229.44,35
2018-01-11 10:49:00,231.90,2.42,229.48,234.32,85,412,234.32,27
2018-01-11 10:50:00,231.99,4.72,227.27,236.70,324,409,227.27,17
2018-01-11 10:51:00,232.25,2.75,229.50,235.01,227,92,235.01,10
2018-01-11 10:52:00,232.35,4.77,227.58,237.12,403,249,227.58,19
2018-01-11 10:53:00,232.45,5.03,227.42,237.49,390,17,237.49,1
2018-01-11 10:54:00,232.53,3.57,228.97,236.10,496,433,236.10,12
2018-01-11 10:55:00,232.86,4.07,228.78,236.93,130,115,228.78,2
2018-01-11 10:56:00,232.57,2.60,229.97,235.17,96,411,229.97,2
2018-01-11 10:57:00,232.42,3.66,228.75,236.08,326,170,228.75,4
2018-01-11 10:58:00,232.14,4.42,227.72,236.56,106,216,227.72,10
2018-01-11 10:59:00,232.36,5.21,227.14,237.57,366,476,227.14,1
2018-01-11 11:00:00,232.31,3.21,229.10,235.53,261,288,229.10,23
2018-01-11 11:01:00,232.64,2.55,230.09,235.18,465,369,230.09,14
2018-01-11 11:02:00,232.89,5.55,227.34,238.44,461,106,238.44,5
2018-01-11 11:03:00,233.28,4.85,228.43,238.13,306,401,238.13,155
2018-01-11 11:04:00,233.61,3.88,229.73,237.49,305,409,237.49,60
2018-01-11 11:05:00,233.35,4.57,228.78,237.92,348,403,237.92,108
2018-01-11 11:06:00,233.62,4.57,229.05,238.18,367,17,238.18,9
2018-01-11 11:07:00,233.88,3.79,230.09,237.67,258,184,230.09,26
2018-01-11 11:08:00,234.15,3.05,231.09,237.20,72,468,237.20,74
2018-01-11 11:09:00,234.41,5.54,228.87,239.95,452,351,228.87,243
2018-01-11 11:10:00,234.39,2.56,231.83,236.95,342,389,231.83,34
2018-01-11 11:11:00,234.67,4.20,230.47,238.87,141,54,230.47,35
2018-01-11 11:12:00,234.43,5.49,228.94,239.92,469,88,228.94,140
2018-01-11 11:13:00,234.21,2.48,231.73,236.68,295,164,231.73,63
2018-01-11 11:14:00,234.19,4.46,229.73,238.66,45,57,229.73,23
2018-01-11 11:15:00,234.10,2.95,231.15,237.05,204,62,237.05,14
2018-01-11 11:16:00,233.95,5.47,228.48,239.42,239,457,228.48,51
2018-01-11 11:17:00,233.92,3.72,230.20,237.64,385,135,230.20,123
2018-01-11 11:18:00,233.57,3.22,230.35,236.79,168,259,236.79,6
2018-01-11 11:19:00,233.61,3.68,229.94,237.29,137,268,229.94,15
2018-01-11 11:20:00,233.84,3.95,229.89,237.78,212,419,237.78,35
2018-01-11 11:21:00,233.70,3.44,230.26,237.15,393,138,237.15,7
2018-01-11 11:22:00,233.59,3.93,229.66,237.52,235,154,229.66,17
2018-01-11 11:23:00,233.52,5.43,228.09,238.95,233,27,238.95,1
2018-01-11 11:24:00,233.34,3.42,229.92,236.76,423,194,236.76,15
2018-01-11 11:25:00,233.04,2.43,230.61,235.46,440,151,235.46,5
2018-01-11 11:26:00,232.86,3.18,229.68,236.04,125,285,229.68,2
2018-01-11 11:27:00,233.01,3.44,229.57,236.45,19,173,229.57,1
2018-01-11 11:28:00,233.25,4.45,228.80,237.69,154,495,228.80,3
2018-01-11 11:29:00,233.46,2.96,230.50,236.42,256,312,236.42,28
2018-01-11 11:30:00,233.80,3.46,230.34,237.25,458,93,237.25,2
2018-01-11 11:31:00,233.76,3.46,230.30,237.23,220,283,230.30,6
2018-01-11 11:32:00,233.66,4.97,228.69,238.63,297,157,228.69,23
2018-01-11 11:33:00,233.96,3.49,230.48,237.45,409,326,237.45,8
2018-01-11 11:34:00,233.66,4.74,228.92,238.40,53,276,228.92,3
2018-01-11 11:35:00,233.34,4.75,228.59,238.09,287,464,228.59,14
2018-01-11 11:36:00,233.34,3.25,230.09,236.59,172,423,236.59,43
2018-01-11 11:37:00,233.63,5.51,228.12,239.14,119,140,228.12,5
2018-01-11 11:38:00,233.93,5.01,228.93,238.94,112,270,228.93,6
2018-01-11 11:39:00,233.71,3.50,230.21,237.21,55,81,230.21,5
2018-01-11 11:40:00,233.46,2.50,230.96,235.97,213,101,230.96,11
2018-01-11 11:41:00,233.52,4.00,229.51,237.52,14,498,237.52,24
2018-01-11 11:42:00,233.40,4.50,228.90,237.89,316,409,237.89,24
2018-01-11 11:43:00,233.63,5.24,228.39,238.88,453,177,238.88,11
2018-01-11 11:44:00,233.95,2.74,231.20,236.69,461,275,236.69,25
2018-01-11 11:45:00,234.25,3.00,231.26,237.25,177,120,231.26,16
2018-01-11 11:46:00,234.03,4.98,229.04,239.01,173,289,239.01,2
2018-01-11 11:47:00,233.84,4.98,228.86,238.82,303,289,238.82,21
2018-01-11 11:48:00,233.69,4.98,228.71,238.66,128,115,238.66,2
2018-01-11 11:49:00,233.37,4.47,228.90,237.84,136,155,228.90,1
2018-01-11 11:50:00,233.09,3.47,229.61,236.56,369,175,229.61,39
2018-01-11 11:51:00,233.43,5.21,228.23,238.64,90,85,238.64,8
2018-01-11 11:52:00,233.18,5.45,227.73,238.62,216,235,227.73,16
2018-01-11 11:53:00,232.89,3.43,229.46,236.32,208,132,229.46,10
2018-01-11 11:54:00,232.63,2.92,229.71,235.55,34,172,235.55,10
2018-01-11 11:55:00,232.71,3.48,229.22,236.19,150,207,229.22,16
2018-01-11 11:56:00,233.02,3.74,229.28,236.76,445,303,236.76,10
2018-01-11 11:57:00,232.84,4.28,228.56,237.12,298,220,237.12,17
2018-01-11 11:58:00,232.74,3.79,228.95,236.53,167,323,236.53,26
2018-01-11 11:59:00,232.44,3.05,229.39,235.48,494,232,229.39,26
2018-01-11 12:00:00,232.30,3.07,229.23,235.37,90,245,235.37,12
2018-01-11 12:01:00,232.24,2.94,229.30,235.17,243,181,229.30,23
2018-01-11 12:02:00,232.16,5.44,226.72,237.60,489,22,237.60,2
2018-01-11 12:03:00,232.55,4.95,227.60,237.50,258,160,237.50,12
2018-01-11 12:04:00,232.83,4.02,228.81,236.86,126,321,236.86,32
2018-01-11 12:05:00,232.72,5.30,227.42,238.02,490,232,238.02,32
2018-01-11 12:06:00,233.02,4.30,228.72,237.33,258,174,228.72,22
2018-01-11 12:07:00,232.70,4.55,228.14,237.25,322,159,228.14,60
2018-01-11 12:08:00,232.65,2.81,229.84,235.46,314,356,229.84,81
2018-01-11 12:09:00,232.75,2.85,229.90,235.59,69,348,229.90,21
2018-01-11 12:10:00,232.90,4.56,228.34,237.46,366,331,228.34,19
2018-01-11 12:11:00,233.08,5.81,227.27,238.89,457,293,238.89,2
2018-01-11 12:12:00,233.22,4.57,228.65,237.78,166,491,228.65,10
2018-01-11 12:13:00,232.98,3.82,229.16,236.80,243,25,236.80,2
2018-01-11 12:14:00,232.98,4.08,228.89,237.06,297,379,237.06,8
2018-01-11 12:15:00,232.96,4.58,228.38,237.54,186,134,228.38,1
2018-01-11 12:16:00,232.61,3.09,229.52,235.69,132,85,235.69,6
2018-01-11 12:17:00,232.96,4.33,228.63,237.29,243,199,228.63,21
2018-01-11 12:18:00,233.04,5.08,227.96,238.11,307,248,238.11,15
2018-01-11 12:19:00,232.99,3.82,229.17,236.81,375,233,236.81,4
2018-01-11 12:20:00,232.82,3.56,229.25,236.38,400,312,236.38,20
2018-01-11 12:21:00,232.45,5.58,226.87,238.03,72,245,226.87,1
2018-01-11 12:22:00,232.14,3.82,228.31,235.96,166,70,235.96,7
2018-01-11 12:23:00,231.83,4.57,227.26,236.40,243,176,227.26,20
2018-01-11 12:24:00,231.90,3.57,228.32,235.47,273,446,235.47,40
2018-01-11 12:25:00,232.15,2.81,229.34,234.96,485,354,229.34,19
2018-01-11 12:26:00,232.42,5.55,226.86,237.97,183,428,237.97,11
2018-01-11 12:27:00,232.68,3.30,229.38,235.98,316,369,229.38,20
2018-01-11 12:28:00,232.99,5.32,227.67,238.30,206,26,227.67,4
2018-01-11 12:29:00,232.98,3.57,229.41,236.55,164,488,229.41,13
2018-01-11 12:30:00,233.27,5.56,227.71,238.84,11,432,227.71,1
2018-01-11 12:31:00,232.74,4.07,228.67,236.81,53,365,236.81,20
2018-01-11 12:32:00,232.33,3.08,229.26,235.41,146,348,235.41,16
2018-01-11 12:33:00,232.25,3.83,228.42,236.08,204,66,236.08,4
2018-01-11 12:34:00,232.03,4.08,227.96,236.11,146,222,227.96,3
2018-01-11 12:35:00,232.40,3.32,229.07,235.72,492,157,235.72,8
2018-01-11 12:36:00,232.41,5.58,226.83,237.99,295,398,237.99,9
2018-01-11 12:37:00,232.19,4.34,227.85,236.53,224,471,236.53,34
2018-01-11 12:38:00,232.28,4.59,227.69,236.87,129,435,236.87,44
2018-01-11 12:39:00,232.40,4.84,227.56,237.23,469,163,237.23,9
2018-01-11 12:40:00,232.26,5.57,226.69,237.83,449,262,226.69,31
2018-01-11 12:41:00,232.24,4.32,227.92,236.56,320,482,227.92,15
2018-01-11 12:42:00,232.39,4.83,227.57,237.22,101,199,227.57,6
2018-01-11 12:43:00,232.76,3.08,229.67,235.84,20,458,229.67,1
2018-01-11 12:44:00,232.69,5.34,227.35,238.03,23,168,238.03,6
2018-01-11 12:45:00,232.97,5.84,227.12,238.81,268,480,238.81,31
2018-01-11 12:46:00,232.79,3.85,228.95,236.64,264,126,236.64,12
2018-01-11 12:47:00,233.06,4.34,228.71,237.40,112,134,237.40,7
2018-01-11 12:48:00,233.04,5.84,227.21,238.88,243,487,227.21,4
2018-01-11 12:49:00,233.11,2.84,230.27,235.95,442,316,235.95,21
2018-01-11 12:50:00,233.29,5.35,227.94,238.65,133,360,227.94,5
2018-01-11 12:51:00,232.93,3.86,229.07,236.78,283,123,229.07,2
2018-01-11 12:52:00,232.55,3.86,228.69,236.41,213,136,236.41,8
2018-01-11 12:53:00,232.81,5.62,227.19,238.43,217,406,227.19,14
2018-01-11 12:54:00,232.44,3.62,228.83,236.06,347,28,236.06,3
2018-01-11 12:55:00,232.22,5.87,226.35,238.09,81,201,226.35,23
2018-01-11 12:56:00,232.46,4.63,227.83,237.09,143,460,227.83,12
2018-01-11 12:57:00,232.39,3.88,228.52,236.27,250,221,236.27,22
2018-01-11 12:58:00,232.55,3.64,228.91,236.19,246,417,236.19,207
2018-01-11 12:59:00,232.48,4.15,228.33,236.64,422,197,236.64,41
2018-01-11 13:00:00,232.26,4.84,227.42,237.10,151,448,227.42,61
2018-01-11 13:01:00,231.92,2.84,229.08,234.75,131,93,234.75,22
2018-01-11 13:02:00,232.17,4.07,228.10,236.23,61,39,228.10,10
2018-01-11 13:03:00,232.45,4.30,228.16,236.75,121,350,228.16,55
2018-01-11 13:04:00,232.29,5.29,227.00,237.57,363,249,237.57,117
2018-01-11 13:05:00,232.23,5.51,226.72,237.75,248,110,237.75,14
2018-01-11 13:06:00,232.00,4.96,227.04,236.96,16,287,236.96,152
2018-01-11 13:07:00,232.63,5.45,227.18,238.08,158,288,238.08,46
2018-01-11 13:08:00,232.60,4.88,227.72,237.48,294,68,227.72,147
2018-01-11 13:09:00,232.42,4.87,227.55,237.29,95,307,237.29,81
2018-01-11 13:10:00,232.33,3.80,228.53,236.13,13,284,228.53,5
2018-01-11 13:11:00,232.22,5.25,226.97,237.48,395,150,237.48,57
2018-01-11 13:12:00,232.05,3.00,229.05,235.05,45,354,235.05,60
2018-01-11 13:13:00,232.24,4.73,227.52,236.97,144,76,236.97,12
2018-01-11 13:14:00,232.46,2.96,229.51,235.42,298,353,235.42,12
2018-01-11 13:15:00,232.77,3.70,229.06,236.47,50,146,229.06,13
2018-01-11 13:16:00,232.89,5.46,227.43,238.36,74,450,238.36,162
2018-01-11 13:17:00,233.53,3.45,230.09,236.98,252,287,230.09,56
2018-01-11 13:18:00,233.47,4.61,228.85,238.08,170,317,238.08,172
2018-01-11 13:19:00,233.88,5.09,228.79,238.97,172,355,238.97,110
2018-01-11 13:20:00,233.93,3.01,230.91,236.94,350,356,236.94,15
2018-01-11 13:21:00,234.19,3.71,230.49,237.90,480,392,237.90,19
2018-01-11 13:22:00,234.32,2.21,232.11,236.53,273,44,236.53,5
2018-01-11 13:23:00,233.99,2.73,231.26,236.72,18,244,231.26,8
2018-01-11 13:24:00,233.53,2.23,231.30,235.76,318,97,235.76,33
2018-01-11 13:25:00,233.23,2.48,230.76,235.71,22,130,230.76,11
2018-01-11 13:26:00,232.82,2.71,230.11,235.53,377,447,235.53,12
2018-01-11 13:27:00,233.11,3.44,229.67,236.55,53,449,229.67,16
2018-01-11 13:28:00,233.17,3.19,229.98,236.36,244,114,236.36,21
2018-01-11 13:29:00,233.25,2.44,230.81,235.69,353,334,235.69,182
2018-01-11 13:30:00,233.29,3.70,229.59,236.98,402,363,229.59,56
2018-01-11 13:31:00,233.28,5.11,228.17,238.39,302,155,228.17,55
2018-01-11 13:32:00,233.46,3.10,230.37,236.56,202,363,230.37,97
