datetime,fairPrice,spread,bidPrice,askPrice,bidVol,askVol,lastTradedPrice,lastTradedVol
2018-01-09 14:51:00,108.67,2.06,106.60,110.73,4739,6765,110.73,2130
2018-01-09 14:52:00,108.79,1.40,107.39,110.19,8172,1268,110.19,530
2018-01-09 14:53:00,108.97,0.67,108.30,109.63,195,2066,109.63,571
2018-01-09 14:54:00,108.93,0.96,107.97,109.90,4611,6114,109.90,1955
2018-01-09 14:55:00,108.85,0.94,107.91,109.79,2110,3248,109.79,650
2018-01-09 14:56:00,108.76,1.10,107.66,109.87,6927,6100,109.87,2645
2018-01-09 14:57:00,108.77,1.60,107.17,110.37,8029,8857,110.37,4742
2018-01-09 14:58:00,108.80,0.66,108.15,109.46,1369,3803,108.15,243
2018-01-09 14:59:00,108.67,1.39,107.27,110.06,3910,8982,110.06,4636
2018-01-09 15:00:00,108.73,0.37,108.36,109.10,9643,7450,108.36,2621
2018-01-09 15:01:00,108.81,0.25,108.56,109.06,7435,3854,108.56,3267
2018-01-09 15:02:00,108.86,1.31,107.55,110.17,5621,9515,110.17,844
2018-01-09 15:03:00,108.95,0.35,108.59,109.30,7530,6833,109.30,2971
2018-01-09 15:04:00,108.94,1.38,107.56,110.32,4437,2000,107.56,2653
2018-01-09 15:05:00,108.88,0.26,108.62,109.14,6680,259,108.62,2716
2018-01-09 15:06:00,109.10,0.63,108.47,109.73,4498,2450,109.73,136
2018-01-09 15:07:00,109.14,1.18,107.96,110.32,1135,1284,110.32,465
2018-01-09 15:08:00,109.30,0.98,108.31,110.28,3453,723,108.31,1635
2018-01-09 15:09:00,109.25,1.16,108.10,110.41,959,1427,108.10,284
2018-01-09 15:10:00,109.30,1.33,107.97,110.63,7776,6395,110.63,255
2018-01-09 15:11:00,109.37,0.73,108.64,110.10,7886,3892,110.10,1950
2018-01-09 15:12:00,109.46,0.56,108.90,110.02,428,216,108.90,241
2018-01-09 15:13:00,109.41,0.94,108.47,110.35,6460,3559,110.35,646
2018-01-09 15:14:00,109.40,0.25,109.15,109.65,4338,5758,109.15,2321
2018-01-09 15:15:00,109.48,0.25,109.23,109.73,7658,1365,109.73,562
2018-01-09 15:16:00,109.42,0.35,109.07,109.77,7794,6498,109.77,2576
2018-01-09 15:17:00,109.40,0.89,108.51,110.30,4249,7600,108.51,210
2018-01-09 15:18:00,109.28,0.30,108.99,109.58,7279,9053,109.58,2758
2018-01-09 15:19:00,109.30,0.61,108.69,109.91,6970,2164,108.69,2895
2018-01-09 15:20:00,109.25,1.32,107.93,110.57,1570,7282,110.57,1422
2018-01-09 15:21:00,109.11,0.69,108.42,109.80,1552,3829,109.80,1961
2018-01-09 15:22:00,109.11,1.09,108.02,110.20,2288,3592,110.20,1041
2018-01-09 15:23:00,109.26,1.28,107.99,110.54,5511,2527,110.54,1050
2018-01-09 15:24:00,109.43,0.81,108.62,110.24,778,9017,108.62,331
2018-01-09 15:25:00,109.40,0.41,109.00,109.81,4636,3948,109.00,70
2018-01-09 15:26:00,109.51,0.89,108.62,110.39,2551,3083,110.39,1716
2018-01-09 15:27:00,109.64,0.61,109.03,110.26,6228,2469,110.26,248
2018-01-09 15:28:00,109.71,1.63,108.08,111.34,5687,9951,108.08,10175
2018-01-09 15:29:00,109.67,0.32,109.35,109.99,6898,9877,109.35,3637
2018-01-09 15:30:00,109.64,1.25,108.39,110.90,9934,6172,110.90,10562
2018-01-10 09:30:00,109.78,0.68,109.10,110.46,522,6737,110.46,11458
2018-01-10 09:31:00,109.89,0.84,109.04,110.73,6772,753,110.73,939
2018-01-10 09:32:00,109.94,0.25,109.69,110.19,9149,8955,110.19,17735
2018-01-10 09:33:00,110.10,0.42,109.68,110.52,1557,3251,110.52,6415
2018-01-10 09:34:00,110.08,0.25,109.83,110.33,1249,7575,110.33,17057
2018-01-10 09:35:00,110.12,0.25,109.87,110.37,1551,7522,110.37,2469
2018-01-10 09:36:00,110.27,0.25,110.02,110.52,2437,8474,110.52,1337
2018-01-10 09:37:00,110.36,0.25,110.11,110.61,3878,3046,110.61,323
2018-01-10 09:38:00,110.41,0.42,109.99,110.83,644,8071,110.83,12453
2018-01-10 09:39:00,110.60,0.25,110.35,110.85,8423,6330,110.35,8721
2018-01-10 09:40:00,110.67,0.25,110.42,110.92,4632,6198,110.92,5992
2018-01-10 09:41:00,110.84,0.25,110.59,111.09,2106,3435,110.59,615
2018-01-10 09:42:00,111.00,0.25,110.75,111.25,9997,8672,110.75,3338
2018-01-10 09:43:00,110.93,0.25,110.68,111.18,9716,6311,111.18,937
2018-01-10 09:44:00,110.95,0.25,110.70,111.20,6880,3862,111.20,1463
2018-01-10 09:45:00,110.98,0.25,110.73,111.23,9469,1769,110.73,1641
2018-01-10 09:46:00,110.92,0.25,110.67,111.17,3756,784,110.67,1114
2018-01-10 09:47:00,111.05,0.25,110.80,111.30,6145,6694,111.30,1270
2018-01-10 09:48:00,110.94,0.25,110.69,111.19,5308,4833,111.19,1807
2018-01-10 09:49:00,110.88,0.25,110.63,111.13,9461,3801,111.13,1417
2018-01-10 09:50:00,110.80,0.25,110.55,111.05,9043,3912,111.05,376
2018-01-10 09:51:00,110.78,0.25,110.53,111.03,1014,1004,110.53,499
2018-01-10 09:52:00,110.78,0.25,110.53,111.03,8721,8885,111.03,3810
2018-01-10 09:53:00,110.89,0.25,110.64,111.14,1564,2735,111.14,112
2018-01-10 09:54:00,110.85,0.25,110.60,111.10,9792,7079,111.10,3203
2018-01-10 09:55:00,110.78,0.25,110.53,111.03,2314,6122,110.53,192
2018-01-10 09:56:00,110.78,0.25,110.53,111.03,4626,9627,110.53,515
2018-01-10 09:57:00,110.79,0.25,110.54,111.04,7123,1356,111.04,106
2018-01-10 09:58:00,110.95,0.25,110.70,111.20,555,4454,111.20,308
2018-01-10 09:59:00,110.94,0.25,110.69,111.19,4611,7258,110.69,86
2018-01-10 10:00:00,110.94,0.25,110.69,111.19,6982,2578,111.19,32
2018-01-10 10:01:00,110.95,0.48,110.47,111.43,3495,4210,111.43,508
2018-01-10 10:02:00,111.07,0.63,110.44,111.70,2744,782,111.70,64
2018-01-10 10:03:00,111.22,0.53,110.69,111.76,4218,9375,110.69,82
2018-01-10 10:04:00,111.25,0.25,111.00,111.50,4650,4482,111.50,89
2018-01-10 10:05:00,111.35,0.58,110.77,111.93,4537,8228,111.93,3195
2018-01-10 10:06:00,111.49,1.43,110.06,112.92,7081,3261,112.92,1192
2018-01-10 10:07:00,111.72,1.19,110.53,112.90,4611,1983,112.90,671
2018-01-10 10:08:00,111.80,0.49,111.32,112.29,8206,7699,111.32,3680
2018-01-10 10:09:00,111.77,1.71,110.06,113.49,3070,2923,113.49,1626
2018-01-10 10:10:00,111.99,0.86,111.13,112.85,6493,9139,111.13,572
2018-01-10 10:11:00,112.13,1.95,110.19,114.08,1204,3076,110.19,273
2018-01-10 10:12:00,112.15,0.48,111.67,112.62,9126,3919,112.62,261
2018-01-10 10:13:00,112.27,1.89,110.38,114.16,8257,3617,110.38,488
2018-01-10 10:14:00,112.37,1.91,110.46,114.28,8976,721,110.46,848
2018-01-10 10:15:00,112.42,0.74,111.68,113.16,6418,3980,113.16,218
2018-01-10 10:16:00,112.44,1.95,110.50,114.39,4467,6008,110.50,915
2018-01-10 10:17:00,112.30,1.65,110.65,113.95,7369,5049,113.95,204
2018-01-10 10:18:00,112.33,1.95,110.38,114.28,1602,1609,110.38,708
2018-01-10 10:19:00,112.26,2.01,110.25,114.28,196,5655,114.28,117
2018-01-10 10:20:00,111.94,1.60,110.34,113.54,4997,9137,113.54,5250
2018-01-10 10:21:00,112.13,1.15,110.98,113.27,734,2589,110.98,164
2018-01-10 10:22:00,112.09,1.75,110.34,113.84,7645,2911,110.34,4033
2018-01-10 10:23:00,112.10,1.04,111.06,113.14,561,2850,111.06,292
2018-01-10 10:24:00,111.96,0.46,111.50,112.42,6646,3189,111.50,1175
2018-01-10 10:25:00,111.99,0.76,111.23,112.75,3689,3058,112.75,1621
2018-01-10 10:26:00,112.08,1.83,110.25,113.91,5055,6276,110.25,823
2018-01-10 10:27:00,111.96,1.39,110.58,113.35,5707,2704,110.58,2431
2018-01-10 10:28:00,111.94,1.79,110.15,113.73,6596,2337,113.73,85
2018-01-10 10:29:00,112.05,0.75,111.29,112.80,977,9032,111.29,537
2018-01-10 10:30:00,111.83,1.64,110.19,113.46,1716,7383,113.46,353
2018-01-10 10:31:00,111.86,1.33,110.53,113.19,7164,8457,110.53,2359
2018-01-10 10:32:00,111.86,0.38,111.48,112.24,9210,830,112.24,466
2018-01-10 10:33:00,111.86,1.07,110.79,112.94,9777,2558,112.94,1097
2018-01-10 10:34:00,111.97,1.19,110.78,113.16,1046,3360,110.78,302
2018-01-10 10:35:00,111.99,0.83,111.16,112.82,8711,399,111.16,3549
2018-01-10 10:36:00,112.14,1.26,110.89,113.40,9082,4037,113.40,2085
2018-01-10 10:37:00,112.25,1.77,110.47,114.02,4125,6247,114.02,14212
2018-01-10 10:38:00,112.84,1.86,110.97,114.70,9830,1201,114.70,2140
2018-01-10 10:39:00,113.08,0.26,112.82,113.33,7981,8078,112.82,15009
2018-01-10 10:40:00,112.96,0.25,112.71,113.21,360,9132,112.71,768
2018-01-10 10:41:00,112.71,1.25,111.47,113.96,504,5091,113.96,13797
2018-01-10 10:42:00,113.13,0.25,112.88,113.38,5012,6744,113.38,15101
2018-01-10 10:43:00,113.18,0.25,112.93,113.43,9120,3940,112.93,8761
2018-01-10 10:44:00,113.20,0.25,112.95,113.45,4561,327,112.95,8761
2018-01-10 10:45:00,113.24,0.25,112.99,113.49,2887,9922,113.49,16711
2018-01-10 10:46:00,113.36,0.25,113.11,113.61,6367,5892,113.61,17418
2018-01-10 10:47:00,113.35,0.25,113.10,113.60,8575,4487,113.60,1899
2018-01-10 10:48:00,113.41,0.25,113.16,113.66,2692,6280,113.66,2696
2018-01-10 10:49:00,113.44,0.25,113.19,113.69,3046,1334,113.69,458
2018-01-10 10:50:00,113.41,0.25,113.16,113.66,8433,1813,113.16,1013
2018-01-10 10:51:00,113.49,0.25,113.24,113.74,7522,5152,113.24,267
2018-01-10 10:52:00,113.45,0.25,113.20,113.70,6444,2431,113.20,2697
2018-01-10 10:53:00,113.36,0.25,113.11,113.61,6710,316,113.11,1924
2018-01-10 10:54:00,113.68,0.25,113.43,113.93,2781,5948,113.93,453
2018-01-10 10:55:00,113.76,0.25,113.51,114.01,7874,1340,113.51,2171
2018-01-10 10:56:00,113.72,0.25,113.47,113.97,814,7851,113.97,2895
2018-01-10 10:57:00,113.63,0.25,113.38,113.88,9089,9359,113.88,4613
2018-01-10 10:58:00,113.69,0.25,113.44,113.94,7354,1988,113.44,2422
2018-01-10 10:59:00,113.75,0.25,113.50,114.00,815,4002,113.50,194
2018-01-10 11:00:00,113.74,0.25,113.49,113.99,7789,5907,113.99,2031
2018-01-10 11:01:00,113.63,0.25,113.38,113.88,4206,5949,113.88,432
2018-01-10 11:02:00,113.72,0.25,113.47,113.97,2282,3447,113.47,657
2018-01-10 11:03:00,113.74,0.25,113.49,113.99,8757,193,113.99,110
2018-01-10 11:04:00,114.08,0.25,113.83,114.33,8380,3675,113.83,3291
2018-01-10 11:05:00,114.07,0.25,113.82,114.32,6037,4477,113.82,2972
2018-01-10 11:06:00,114.05,0.25,113.80,114.30,786,1190,113.80,92
2018-01-10 11:07:00,114.10,0.25,113.85,114.35,6508,9588,114.35,708
2018-01-10 11:08:00,114.11,0.25,113.86,114.36,7291,2948,113.86,2053
2018-01-10 11:09:00,114.03,0.25,113.78,114.28,2499,7086,113.78,1441
2018-01-10 11:10:00,113.97,0.88,113.09,114.85,1111,5729,113.09,147
2018-01-10 11:11:00,113.95,0.46,113.49,114.41,5317,4210,113.49,47
2018-01-10 11:12:00,113.99,1.07,112.93,115.06,2282,4733,115.06,343
2018-01-10 11:13:00,113.93,1.61,112.31,115.54,3473,3059,115.54,858
2018-01-10 11:14:00,113.85,0.43,113.43,114.28,3534,5388,113.43,1262
2018-01-10 11:15:00,113.80,0.76,113.04,114.56,1814,5728,114.56,276
2018-01-10 11:16:00,113.75,1.16,112.60,114.91,8842,3229,114.91,1410
2018-01-10 11:17:00,113.87,0.56,113.30,114.43,9845,628,113.30,4167
2018-01-10 11:18:00,114.08,1.34,112.75,115.42,1777,578,112.75,768
2018-01-10 11:19:00,114.02,0.81,113.21,114.83,1264,3812,113.21,109
2018-01-10 11:20:00,113.88,0.32,113.56,114.20,6166,7020,114.20,3898
2018-01-10 11:21:00,113.91,0.51,113.40,114.43,391,8241,113.40,57
2018-01-10 11:22:00,113.75,1.19,112.55,114.94,9089,9580,114.94,3524
2018-01-10 11:23:00,113.84,0.45,113.39,114.29,315,4937,114.29,628
2018-01-10 11:24:00,113.73,1.58,112.15,115.30,9545,8848,115.30,3788
2018-01-10 11:25:00,113.68,1.60,112.07,115.28,6060,3616,115.28,1989
2018-01-10 11:26:00,113.77,1.57,112.20,115.34,3583,3068,115.34,110
2018-01-10 11:27:00,113.87,1.76,112.11,115.62,5001,8622,115.62,388
2018-01-10 11:28:00,113.96,0.55,113.41,114.51,1485,6025,114.51,2493
2018-01-10 11:29:00,113.96,0.68,113.28,114.64,7096,688,114.64,54
2018-01-10 11:30:00,114.07,0.43,113.64,114.50,6556,4365,114.50,597
2018-01-10 11:31:00,114.00,1.68,112.32,115.68,3823,7593,112.32,1572
2018-01-10 11:32:00,113.87,1.03,112.84,114.91,905,7716,112.84,395
2018-01-10 11:33:00,113.76,0.33,113.43,114.09,4735,310,114.09,142
2018-01-10 11:34:00,113.86,0.72,113.14,114.58,5107,809,113.14,1236
2018-01-10 11:35:00,113.94,1.64,112.30,115.58,6334,1939,112.30,1209
2018-01-10 11:36:00,114.05,0.84,113.22,114.89,7699,7392,113.22,1162
2018-01-10 11:37:00,114.07,1.82,112.26,115.89,7873,9065,115.89,1586
2018-01-10 11:38:00,114.14,1.01,113.13,115.15,7052,7140,113.13,4190
2018-01-10 11:39:00,113.96,1.81,112.15,115.78,2693,9890,115.78,3884
2018-01-10 11:40:00,114.03,1.07,112.97,115.10,7959,242,112.97,841
2018-01-10 11:41:00,114.46,0.53,113.94,114.99,4247,6110,114.99,2037
2018-01-10 11:42:00,114.46,1.62,112.84,116.08,3781,568,112.84,1369
2018-01-10 11:43:00,114.42,1.40,113.02,115.82,9061,918,113.02,5395
2018-01-10 11:44:00,114.28,0.84,113.44,115.12,9799,8995,115.12,3220
2018-01-10 11:45:00,114.33,1.67,112.66,116.00,8022,7754,116.00,3544
2018-01-10 11:46:00,114.32,0.85,113.47,115.18,5326,4082,113.47,999
2018-01-10 11:47:00,114.40,0.97,113.43,115.37,9757,6091,115.37,785
2018-01-10 11:48:00,114.42,1.65,112.77,116.07,2995,4869,112.77,196
2018-01-10 11:49:00,114.54,1.49,113.05,116.03,855,5739,116.03,1774
2018-01-10 11:50:00,114.47,1.61,112.86,116.08,7419,2983,112.86,342
2018-01-10 11:51:00,114.56,0.61,113.94,115.17,5597,9572,115.17,3357
2018-01-10 11:52:00,114.52,1.15,113.38,115.67,5477,8888,115.67,2332
2018-01-10 11:53:00,114.64,0.51,114.13,115.15,1872,3176,115.15,931
2018-01-10 11:54:00,114.53,1.48,113.06,116.01,360,5874,113.06,60
2018-01-10 11:55:00,114.46,1.60,112.86,116.06,4094,9864,112.86,1966
2018-01-10 11:56:00,114.39,0.29,114.10,114.68,5707,7798,114.10,2209
2018-01-10 11:57:00,114.27,1.68,112.60,115.95,9406,8264,112.60,1089
2018-01-10 11:58:00,114.34,1.27,113.07,115.61,3245,9343,115.61,1430
2018-01-10 11:59:00,114.33,0.79,113.55,115.12,7472,8175,115.12,2517
2018-01-10 12:00:00,114.34,1.68,112.65,116.02,8537,4478,116.02,2526
2018-01-10 12:01:00,114.29,0.49,113.80,114.78,5343,6772,114.78,3692
2018-01-10 12:02:00,114.35,0.48,113.87,114.84,688,4299,113.87,273
2018-01-10 12:03:00,114.22,0.25,113.97,114.47,7429,605,114.47,173
2018-01-10 12:04:00,114.28,0.42,113.86,114.70,8437,462,113.86,4766
2018-01-10 12:05:00,114.51,1.57,112.94,116.08,7513,6090,116.08,321
2018-01-10 12:06:00,114.60,1.54,113.05,116.14,8174,5976,113.05,4028
2018-01-10 12:07:00,114.55,1.27,113.29,115.82,7967,3807,113.29,3015
2018-01-10 12:08:00,114.41,0.74,113.67,115.16,3624,7664,113.67,585
2018-01-10 12:09:00,114.50,0.44,114.06,114.94,9498,8470,114.94,4611
2018-01-10 12:10:00,114.53,0.42,114.11,114.95,9495,2985,114.95,369
2018-01-10 12:11:00,114.52,1.10,113.42,115.62,1060,7662,115.62,545
2018-01-10 12:12:00,114.37,1.44,112.93,115.81,8652,806,115.81,115
2018-01-10 12:13:00,114.47,1.35,113.12,115.82,6149,1286,113.12,414
2018-01-10 12:14:00,114.56,0.94,113.62,115.51,7284,501,115.51,113
2018-01-10 12:15:00,114.62,1.44,113.18,116.06,626,8385,113.18,352
2018-01-10 12:16:00,114.47,0.87,113.60,115.34,5718,1699,115.34,201
2018-01-10 12:17:00,114.62,0.47,114.15,115.08,8545,5128,115.08,2415
2018-01-10 12:18:00,114.51,0.70,113.81,115.21,4333,8418,113.81,1099
2018-01-10 12:19:00,114.59,1.20,113.39,115.79,5123,739,113.39,2718
2018-01-10 12:20:00,114.45,1.12,113.34,115.57,5116,3895,115.57,1410
2018-01-10 12:21:00,114.39,1.67,112.72,116.05,4113,5182,112.72,252
2018-01-10 12:22:00,114.45,0.27,114.18,114.71,3251,5979,114.71,811
2018-01-10 12:23:00,114.52,1.79,112.73,116.31,9103,8530,112.73,258
2018-01-10 12:24:00,114.64,1.77,112.87,116.41,1636,3132,112.87,498
2018-01-10 12:25:00,114.65,1.41,113.25,116.06,8226,9660,116.06,230
2018-01-10 12:26:00,114.69,0.62,114.07,115.30,5525,6001,115.30,1753
2018-01-10 12:27:00,114.58,1.67,112.91,116.26,8279,7295,116.26,2893
2018-01-10 12:28:00,114.60,1.01,113.59,115.60,2287,5436,115.60,1096
2018-01-10 12:29:00,114.51,0.88,113.63,115.39,9511,6298,113.63,3527
2018-01-10 12:30:00,114.56,0.37,114.19,114.92,3468,7630,114.92,1279
2018-01-10 12:31:00,114.57,1.40,113.16,115.97,4583,1534,113.16,2660
2018-01-10 12:32:00,114.59,0.48,114.11,115.07,6198,6056,114.11,2615
2018-01-10 12:33:00,114.49,0.69,113.80,115.18,9655,6223,115.18,857
2018-01-10 12:34:00,114.54,1.60,112.94,116.14,577,5293,112.94,140
2018-01-10 12:35:00,114.36,1.60,112.76,115.96,335,6435,115.96,2304
2018-01-10 12:36:00,114.40,1.56,112.84,115.95,8113,4135,115.95,1599
2018-01-10 12:37:00,114.56,1.31,113.25,115.87,4501,655,115.87,65
2018-01-10 12:38:00,114.59,0.60,113.99,115.18,9227,6157,113.99,2551
2018-01-10 12:39:00,114.52,0.89,113.63,115.41,2843,3365,115.41,264
2018-01-10 12:40:00,114.48,0.97,113.51,115.44,403,1744,115.44,57
2018-01-10 12:41:00,114.42,0.36,114.06,114.78,3241,4909,114.78,293
2018-01-10 12:42:00,114.54,1.05,113.49,115.59,6779,979,115.59,45
2018-01-10 12:43:00,114.56,1.65,112.91,116.21,3808,282,112.91,361
2018-01-10 12:44:00,114.79,1.18,113.61,115.97,453,7656,113.61,58
2018-01-10 12:45:00,114.74,1.27,113.47,116.01,6773,303,113.47,1818
2018-01-10 12:46:00,115.02,0.43,114.59,115.45,1989,4031,114.59,222
2018-01-10 12:47:00,115.07,0.52,114.55,115.59,9291,3949,114.55,4063
2018-01-10 12:48:00,115.18,0.81,114.37,116.00,4077,9295,116.00,5566
2018-01-10 12:49:00,115.23,0.96,114.27,116.18,7367,2884,114.27,1051
2018-01-10 12:50:00,115.21,0.63,114.57,115.84,9622,3026,115.84,715
2018-01-10 12:51:00,115.19,1.44,113.75,116.63,491,457,113.75,56
2018-01-10 12:52:00,115.15,0.71,114.43,115.86,5703,7525,115.86,913
2018-01-10 12:53:00,115.08,0.51,114.57,115.60,4973,5238,115.60,161
2018-01-10 12:54:00,115.18,1.75,113.43,116.93,1018,8981,113.43,501
2018-01-10 12:55:00,115.14,1.78,113.36,116.91,5025,3414,116.91,336
2018-01-10 12:56:00,115.19,1.13,114.06,116.32,813,3450,114.06,298
2018-01-10 12:57:00,115.21,1.84,113.37,117.05,8246,5434,113.37,1922
2018-01-10 12:58:00,115.07,1.59,113.48,116.66,9691,2378,116.66,189
2018-01-10 12:59:00,115.12,0.81,114.31,115.93,5489,3927,114.31,225
2018-01-10 13:00:00,115.08,1.51,113.57,116.60,7433,7130,116.60,1309
2018-01-10 13:01:00,115.05,1.92,113.13,116.97,769,3036,116.97,528
2018-01-10 13:02:00,115.06,1.06,114.00,116.12,9201,244,116.12,145
2018-01-10 13:03:00,115.35,1.96,113.39,117.32,8591,5506,117.32,3165
2018-01-10 13:04:00,115.32,1.17,114.15,116.49,7295,1946,114.15,14519
2018-01-10 13:05:00,114.95,1.76,113.20,116.71,3934,2960,116.71,7971
2018-01-10 13:06:00,115.35,1.35,114.00,116.70,4786,5826,114.00,7617
2018-01-10 13:07:00,115.16,1.50,113.66,116.65,6543,2761,116.65,7044
2018-01-10 13:08:00,115.36,0.55,114.81,115.91,6838,8771,114.81,9100
2018-01-10 13:09:00,115.22,1.11,114.11,116.33,4069,1176,116.33,1317
2018-01-10 13:10:00,115.20,0.25,114.95,115.45,519,1134,114.95,117
2018-01-10 13:11:00,115.09,1.05,114.04,116.14,559,2857,116.14,1649
2018-01-10 13:12:00,115.25,0.35,114.90,115.60,4817,521,115.60,116
2018-01-10 13:13:00,115.28,0.25,115.03,115.53,8937,7882,115.03,4372
2018-01-10 13:14:00,115.23,0.94,114.29,116.17,1316,6418,116.17,535
2018-01-10 13:15:00,115.21,0.69,114.52,115.90,1325,3066,115.90,805
2018-01-10 13:16:00,115.25,0.68,114.57,115.93,2310,4298,115.93,1015
2018-01-10 13:17:00,115.24,0.93,114.32,116.17,6164,7884,114.32,2314
2018-01-10 13:18:00,115.32,0.94,114.38,116.26,3633,5448,114.38,904
2018-01-10 13:19:00,115.23,0.25,114.98,115.48,2988,8534,115.48,2849
2018-01-10 13:20:00,115.09,0.99,114.09,116.08,5279,8052,114.09,2921
2018-01-10 13:21:00,115.03,0.65,114.38,115.68,4543,7886,115.68,2529
2018-01-10 13:22:00,115.05,0.53,114.52,115.58,514,3250,115.58,186
2018-01-10 13:23:00,115.09,0.64,114.46,115.73,8932,8524,115.73,3442
2018-01-10 13:24:00,115.00,0.25,114.75,115.25,2001,4007,115.25,882
2018-01-10 13:25:00,115.10,0.25,114.85,115.35,5038,6050,115.35,1603
2018-01-10 13:26:00,115.09,0.25,114.84,115.34,9295,302,115.34,110
2018-01-10 13:27:00,115.34,0.25,115.09,115.59,1908,235,115.59,85
2018-01-10 13:28:00,115.35,0.45,114.90,115.81,9082,8561,115.81,4648
2018-01-10 13:29:00,115.46,0.25,115.21,115.71,8175,8784,115.71,3498
2018-01-10 13:30:00,115.44,0.25,115.19,115.69,4034,6297,115.19,2295
2018-01-10 13:31:00,115.44,0.68,114.76,116.13,1134,3198,116.13,1333
2018-01-10 13:32:00,115.56,0.25,115.31,115.81,5022,9721,115.81,1418
2018-01-10 13:33:00,115.54,1.12,114.42,116.66,8601,4385,114.42,4783
2018-01-10 13:34:00,115.35,0.25,115.10,115.60,3579,1221,115.60,124
2018-01-10 13:35:00,115.26,1.14,114.12,116.41,4903,9778,116.41,1758
2018-01-10 13:36:00,115.30,1.07,114.24,116.37,8392,3547,114.24,1795
2018-01-10 13:37:00,115.20,1.28,113.92,116.48,9259,3621,116.48,226
2018-01-10 13:38:00,115.20,1.31,113.89,116.51,4260,1518,113.89,1662
2018-01-10 13:39:00,115.25,1.03,114.22,116.28,5838,7863,116.28,722
2018-01-10 13:40:00,115.22,1.15,114.08,116.37,5734,6326,116.37,2885
2018-01-10 13:41:00,115.20,1.26,113.93,116.46,978,2448,113.93,78
2018-01-10 13:42:00,115.22,0.45,114.77,115.66,3155,5426,115.66,2872
2018-01-10 13:43:00,115.18,0.66,114.52,115.83,1108,6413,114.52,635
2018-01-10 13:44:00,115.10,0.73,114.38,115.83,1114,982,115.83,205
2018-01-10 13:45:00,115.18,1.43,113.76,116.61,4309,1686,113.76,7952
2018-01-10 13:46:00,114.94,1.05,113.89,115.98,3908,9904,113.89,1850
2018-01-10 13:47:00,114.90,1.02,113.88,115.92,1587,6882,113.88,202
2018-01-10 13:48:00,114.84,1.34,113.50,116.17,6269,6402,113.50,459
2018-01-10 13:49:00,114.76,0.25,114.51,115.01,5535,3200,114.51,2931
2018-01-10 13:50:00,114.75,0.80,113.96,115.55,8460,6898,115.55,2889
2018-01-10 13:51:00,114.79,1.27,113.52,116.06,6797,4648,116.06,2396
2018-01-10 13:52:00,114.83,0.25,114.58,115.08,732,5435,114.58,361
2018-01-10 13:53:00,114.72,0.25,114.47,114.97,7445,3573,114.47,3566
2018-01-10 13:54:00,114.73,1.33,113.41,116.06,537,7804,113.41,118
2018-01-10 13:55:00,114.54,0.42,114.12,114.97,4094,8021,114.97,1236
2018-01-10 13:56:00,114.45,0.25,114.20,114.70,2644,4395,114.70,1480
2018-01-10 13:57:00,114.39,0.25,114.14,114.64,2053,8740,114.64,4097
2018-01-10 13:58:00,114.25,0.99,113.26,115.25,8418,8835,113.26,1236
2018-01-10 13:59:00,114.25,0.72,113.52,114.97,3492,5499,113.52,127
2018-01-10 14:00:00,114.27,1.51,112.76,115.78,7356,4364,115.78,2348
2018-01-10 14:01:00,114.25,0.53,113.72,114.78,1695,6451,114.78,1682
2018-01-10 14:02:00,114.36,1.51,112.85,115.86,341,587,112.85,93
2018-01-10 14:03:00,114.42,1.19,113.23,115.62,3204,2510,115.62,997
2018-01-10 14:04:00,114.40,0.75,113.65,115.16,8809,3691,113.65,2377
2018-01-10 14:05:00,114.49,0.76,113.72,115.25,9936,4162,113.72,235
2018-01-10 14:06:00,114.48,1.52,112.96,116.01,2065,8781,116.01,3540
2018-01-10 14:07:00,114.46,0.25,114.21,114.71,1268,3836,114.21,89
2018-01-10 14:08:00,114.36,1.05,113.31,115.40,4329,5029,115.40,1846
2018-01-10 14:09:00,114.52,1.39,113.13,115.91,4364,4879,113.13,319
2018-01-10 14:10:00,114.45,0.87,113.58,115.32,6764,7096,115.32,2851
2018-01-10 14:11:00,114.45,1.00,113.46,115.45,2783,8531,115.45,4424
2018-01-10 14:12:00,114.61,1.43,113.19,116.04,4781,2738,113.19,763
2018-01-10 14:13:00,114.57,0.87,113.70,115.43,5779,3801,113.70,1145
2018-01-10 14:14:00,114.45,0.45,114.00,114.90,2421,955,114.90,133
2018-01-10 14:15:00,114.39,1.23,113.16,115.62,4471,7367,115.62,3384
2018-01-10 14:16:00,114.54,0.77,113.77,115.31,5159,8181,113.77,2398
2018-01-10 14:17:00,114.56,1.04,113.52,115.61,3871,2034,115.61,646
2018-01-10 14:18:00,114.57,0.55,114.02,115.12,8688,9314,115.12,2777
2018-01-10 14:19:00,114.56,1.44,113.12,116.00,144,5064,113.12,70
2018-01-10 14:20:00,114.09,0.25,113.84,114.34,1921,4557,113.84,64
2018-01-10 14:21:00,113.95,0.77,113.18,114.73,6960,6394,114.73,2398
2018-01-10 14:22:00,114.05,0.88,113.17,114.93,7763,743,113.17,3558
2018-01-10 14:23:00,114.08,0.98,113.10,115.07,3631,2911,115.07,629
2018-01-10 14:24:00,114.22,1.28,112.94,115.51,7195,2666,112.94,239
2018-01-10 14:25:00,114.29,0.25,114.04,114.54,747,6581,114.54,3158
2018-01-10 14:26:00,114.29,0.25,114.04,114.54,2856,941,114.04,82
